agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
1253807,114155.5,1.0,2179609,2179609,1758592383970,true
1253808,114146.5,7.0,2179610,2179610,1758592386019,true
1253809,114146.6,3.0,2179611,2179611,1758592393990,false
1253810,114164.4,3.0,2179612,2179612,1758592400931,false
1253811,114188.7,3.0,2179613,2179613,1758592407473,true
1253812,114188.5,3.0,2179614,2179614,1758592421994,true
1253813,114175.5,3.0,2179615,2179615,1758592447306,false
1253814,114191.2,156.0,2179616,2179618,1758592450724,false
1253815,114202.6,4.0,2179619,2179620,1758592476729,true
1253816,114184.9,5.0,2179621,2179621,1758592486155,false
1253817,114214.1,1.0,2179622,2179622,1758592491019,true
1253818,114214.1,4.0,2179623,2179624,1758592500417,true
1253819,114188.2,5.0,2179625,2179625,1758592526682,true
1253820,114169.5,1.0,2179626,2179626,1758592542276,false
1253821,114169.5,3.0,2179627,2179627,1758592544823,false
1253822,114170.5,1.0,2179628,2179628,1758592546237,false
1253823,114170.5,4.0,2179629,2179629,1758592547687,false
1253824,114170.9,66.0,2179630,2179630,1758592547687,false
1253825,114191.1,5.0,2179631,2179632,1758592606790,true
1253826,114190.2,44.0,2179633,2179634,1758592606790,true
1253827,114157.5,14.0,2179635,2179637,1758592645048,false
1253828,114157.5,3.0,2179638,2179638,1758592645343,false
1253829,114163.6,56.0,2179639,2179639,1758592646785,false
1253830,114191.1,3.0,2179640,2179640,1758592717372,true
1253831,114187.3,1.0,2179641,2179641,1758592753135,true
1253832,114164.3,4.0,2179642,2179642,1758592802009,false
1253833,114248.6,2.0,2179643,2179643,1758592806074,true
1253834,114248.6,1.0,2179644,2179644,1758592806181,true
1253835,114225.7,103.0,2179645,2179649,1758592808856,false
1253836,114229.1,22.0,2179650,2179650,1758592808856,false
1253837,114237.2,1.0,2179651,2179651,1758592820625,false
1253838,114248.6,3.0,2179652,2179652,1758592837183,true
1253839,114226.8,3.0,2179653,2179653,1758592839635,true
1253840,114214.3,103.0,2179654,2179664,1758592855151,false
1253841,114237.2,5.0,2179665,2179665,1758592871422,false
1253842,114329.1,3.0,2179666,2179666,1758592917946,true
1253843,114303.4,3.0,2179667,2179667,1758592920192,true
1253844,114271.7,4.0,2179668,2179669,1758592928396,false
1253845,114306.1,3.0,2179670,2179670,1758592933691,true
1253846,114239.3,3.0,2179671,2179671,1758592961875,false
1253847,114292.4,3.0,2179672,2179672,1758593001577,true
1253848,114292.1,2.0,2179673,2179673,1758593001598,true
1253849,114265.8,4.0,2179674,2179675,1758593006752,false
1253850,114288.7,1.0,2179676,2179676,1758593019335,false
1253851,114288.7,2.0,2179677,2179677,1758593019922,false
1253852,114306.2,62.0,2179678,2179678,1758593034890,false
1253853,114317.6,4.0,2179679,2179680,1758593049859,true
1253854,114294.7,58.0,2179681,2179683,1758593052620,true
1253855,114247.2,4.0,2179684,2179685,1758593074823,false
1253856,114271.6,3.0,2179686,2179686,1758593082733,true
1253857,114226.8,3.0,2179687,2179688,1758593086721,false
1253858,114255.1,3.0,2179689,2179690,1758593100507,false
1253859,114306.1,3.0,2179691,2179693,1758593116816,true
1253860,114283.1,3.0,2179694,2179695,1758593128247,true
1253861,114246.8,3.0,2179696,2179696,1758593157715,false
1253862,114271.6,38.0,2179697,2179698,1758593165598,true
1253863,114271.7,2.0,2179699,2179700,1758593171624,false
1253864,114271.7,1.0,2179701,2179701,1758593174249,false
1253865,114290.6,26.0,2179702,2179704,1758593181538,true
1253866,114278.6,200.0,2179705,2179705,1758593181538,true
1253867,114271.6,25.0,2179706,2179707,1758593181538,true
1253868,114270.5,108.0,2179708,2179708,1758593181539,true
1253869,114260.1,25.0,2179709,2179710,1758593181539,true
1253870,114258.2,2.0,2179711,2179711,1758593181539,true
1253871,114256.5,31.0,2179712,2179712,1758593181539,true
1253872,114256.4,102.0,2179713,2179713,1758593181539,true
1253873,114248.6,1.0,2179714,2179714,1758593181539,true
1253874,114246.8,38.0,2179715,2179715,1758593181539,true
1253875,114246.7,25.0,2179716,2179716,1758593181539,true
1253876,114246.0,102.0,2179717,2179717,1758593181539,true
1253877,114238.3,1.0,2179718,2179718,1758593181539,true
1253878,114237.2,38.0,2179719,2179719,1758593181539,true
1253879,114237.1,1.0,2179720,2179720,1758593181539,true
1253880,114236.8,102.0,2179721,2179721,1758593181539,true
1253881,114235.2,25.0,2179722,2179722,1758593181539,true
1253882,114230.5,32.0,2179723,2179723,1758593181539,true
1253883,114230.4,108.0,2179724,2179724,1758593181539,true
1253884,114227.2,31.0,2179725,2179725,1758593181539,true
1253885,114227.1,102.0,2179726,2179726,1758593181539,true
1253886,114225.6,1.0,2179727,2179727,1758593181539,true
1253887,114224.5,43.0,2179728,2179728,1758593181539,true
1253888,114216.5,38.0,2179729,2179729,1758593181539,true
1253889,114215.2,24.0,2179730,2179730,1758593181539,true
1253890,114214.1,1.0,2179731,2179731,1758593181539,true
1253891,114212.0,102.0,2179732,2179732,1758593181539,true
1253892,114208.6,14.0,2179733,2179733,1758593181539,true
1253893,114208.5,45.0,2179734,2179734,1758593181539,true
1253894,114204.0,305.0,2179735,2179736,1758593181539,true
1253895,114202.7,102.0,2179737,2179737,1758593181539,true
1253896,114202.6,26.0,2179738,2179739,1758593181539,true
1253897,114199.7,905.0,2179740,2179740,1758593181539,true
1253898,114199.1,110.0,2179741,2179741,1758593181539,true
1253899,114271.4,1.0,2179742,2179742,1758593181547,true
1253900,114271.5,3.0,2179743,2179743,1758593183823,false
1253901,114291.3,287.0,2179744,2179748,1758593196081,true
1253902,114282.3,2.0,2179749,2179749,1758593196081,true
1253903,114279.8,25.0,2179750,2179750,1758593196081,true
1253904,114271.7,31.0,2179751,2179751,1758593196081,true
1253905,114271.6,103.0,2179752,2179753,1758593196081,true
1253906,114262.3,31.0,2179754,2179754,1758593196081,true
1253907,114262.2,102.0,2179755,2179755,1758593196081,true
1253908,114260.1,1.0,2179756,2179756,1758593196081,true
1253909,114259.9,25.0,2179757,2179757,1758593196081,true
1253910,114253.1,31.0,2179758,2179758,1758593196081,true
1253911,114253.0,102.0,2179759,2179759,1758593196081,true
1253912,114248.6,1.0,2179760,2179760,1758593196081,true
1253913,114248.4,25.0,2179761,2179761,1758593196081,true
1253914,114245.0,31.0,2179762,2179762,1758593196081,true
1253915,114243.8,102.0,2179763,2179763,1758593196081,true
1253916,114237.1,1.0,2179764,2179764,1758593196081,true
1253917,114236.9,25.0,2179765,2179765,1758593196081,true
1253918,114234.7,31.0,2179766,2179766,1758593196081,true
1253919,114234.6,102.0,2179767,2179767,1758593196081,true
1253920,114225.6,1.0,2179768,2179768,1758593196081,true
1253921,114225.5,20.0,2179769,2179769,1758593196081,true
1253922,114225.4,25.0,2179770,2179770,1758593196081,true
1253923,114224.0,40.0,2179771,2179771,1758593196081,true
1253924,114219.9,38.0,2179772,2179772,1758593196081,true
1253925,114218.7,296.0,2179773,2179773,1758593196081,true
1253926,114218.6,591.0,2179774,2179774,1758593196082,true
1253927,114266.4,162.0,2179775,2179777,1758593203762,false
1253928,114295.8,27.0,2179778,2179778,1758593206318,true
1253929,114295.9,83.0,2179779,2179780,1758593224267,false
1253930,114295.8,386.0,2179781,2179786,1758593224639,true
1253931,114293.7,2.0,2179787,2179787,1758593224639,true
1253932,114288.1,25.0,2179788,2179788,1758593224639,true
1253933,114283.7,32.0,2179789,2179789,1758593224639,true
1253934,114283.2,107.0,2179790,2179790,1758593224639,true
1253935,114283.1,1.0,2179791,2179791,1758593224639,true
1253936,114271.9,107.0,2179792,2179792,1758593224639,true
1253937,114271.8,71.0,2179793,2179793,1758593224639,true
1253938,114271.7,107.0,2179794,2179794,1758593224639,true
1253939,114271.6,1.0,2179795,2179795,1758593224639,true
1253940,114268.8,102.0,2179796,2179796,1758593224639,true
1253941,114268.4,25.0,2179797,2179797,1758593224639,true
1253942,114260.1,1.0,2179798,2179798,1758593224639,true
1253943,114257.2,31.0,2179799,2179799,1758593224639,true
1253944,114257.1,102.0,2179800,2179800,1758593224639,true
1253945,114254.8,25.0,2179801,2179801,1758593224639,true
1253946,114248.6,1.0,2179802,2179802,1758593224639,true
1253947,114248.0,31.0,2179803,2179803,1758593224639,true
1253948,114247.9,102.0,2179804,2179804,1758593224639,true
1253949,114243.3,25.0,2179805,2179805,1758593224639,true
1253950,114238.8,51.0,2179806,2179807,1758593224639,true
1253951,114238.7,102.0,2179808,2179808,1758593224639,true
1253952,114238.3,1.0,2179809,2179809,1758593224640,true
1253953,114237.1,1.0,2179810,2179810,1758593224640,true
1253954,114234.3,80.0,2179811,2179811,1758593224640,true
1253955,114231.8,25.0,2179812,2179812,1758593224640,true
1253956,114231.5,34.0,2179813,2179813,1758593224640,true
1253957,114228.9,217.0,2179814,2179814,1758593224640,true
1253958,114295.9,44.0,2179815,2179815,1758593224786,false
1253959,114295.9,13.0,2179816,2179816,1758593225087,false
1253960,114295.9,35.0,2179817,2179819,1758593225221,false
1253961,114295.8,287.0,2179820,2179825,1758593235455,true
1253962,114284.3,25.0,2179826,2179826,1758593235455,true
1253963,114283.1,1.0,2179827,2179827,1758593235455,true
1253964,114273.1,10.0,2179828,2179828,1758593235455,true
1253965,114273.0,11.0,2179829,2179829,1758593235455,true
1253966,114272.9,10.0,2179830,2179830,1758593235455,true
1253967,114272.8,25.0,2179831,2179831,1758593235455,true
1253968,114271.6,1.0,2179832,2179832,1758593235455,true
1253969,114267.2,42.0,2179833,2179834,1758593235455,true
1253970,114267.1,102.0,2179835,2179835,1758593235455,true
1253971,114261.5,14.0,2179836,2179836,1758593235455,true
1253972,114261.4,11.0,2179837,2179837,1758593235455,true
1253973,114261.3,25.0,2179838,2179838,1758593235455,true
1253974,114260.1,1.0,2179839,2179839,1758593235455,true
1253975,114256.4,31.0,2179840,2179840,1758593235455,true
1253976,114256.3,102.0,2179841,2179841,1758593235455,true
1253977,114249.8,25.0,2179842,2179842,1758593235455,true
1253978,114248.8,10.0,2179843,2179843,1758593235455,true
1253979,114248.7,31.0,2179844,2179844,1758593235455,true
1253980,114248.6,1.0,2179845,2179845,1758593235456,true
1253981,114247.1,102.0,2179846,2179846,1758593235456,true
1253982,114244.7,272.0,2179847,2179847,1758593235456,true
1253983,114244.6,809.0,2179848,2179848,1758593235456,true
1253984,114295.8,46.0,2179849,2179850,1758593236674,true
1253985,114295.9,159.0,2179851,2179853,1758593247599,false
1253986,114295.9,70.0,2179854,2179855,1758593248912,false
1253987,114321.4,397.0,2179856,2179861,1758593252131,true
1253988,114319.7,2.0,2179862,2179862,1758593252131,true
1253989,114306.1,1.0,2179863,2179863,1758593252131,true
1253990,114295.8,24.0,2179864,2179864,1758593252131,true
1253991,114294.6,1.0,2179865,2179865,1758593252131,true
1253992,114283.1,14.0,2179866,2179867,1758593252131,true
1253993,114278.4,9.0,2179868,2179868,1758593252131,true
1253994,114273.3,10.0,2179869,2179869,1758593252131,true
1253995,114273.2,11.0,2179870,2179870,1758593252131,true
1253996,114273.1,10.0,2179871,2179871,1758593252131,true
1253997,114272.8,25.0,2179872,2179872,1758593252131,true
1253998,114271.6,1.0,2179873,2179873,1758593252131,true
1253999,114266.9,11.0,2179874,2179874,1758593252131,true
1254000,114262.1,319.0,2179875,2179877,1758593252131,true
1254001,114262.0,77.0,2179878,2179878,1758593252132,true
1254002,114295.0,23.0,2179879,2179879,1758593252273,false
1254003,114315.6,194.0,2179880,2179884,1758593263403,true
1254004,114315.1,2.0,2179885,2179885,1758593263404,true
1254005,114313.7,60.0,2179886,2179886,1758593263404,true
1254006,114313.6,200.0,2179887,2179887,1758593263404,true
1254007,114294.9,24.0,2179888,2179888,1758593263404,true
1254008,114294.6,1.0,2179889,2179889,1758593263404,true
1254009,114283.1,1.0,2179890,2179890,1758593263404,true
1254010,114274.7,16.0,2179891,2179891,1758593263404,true
1254011,114274.6,16.0,2179892,2179892,1758593263404,true
1254012,114274.5,16.0,2179893,2179893,1758593263404,true
1254013,114274.4,24.0,2179894,2179894,1758593263404,true
1254014,114273.5,34.0,2179895,2179895,1758593263404,true
1254015,114273.4,102.0,2179896,2179896,1758593263404,true
1254016,114271.6,1.0,2179897,2179897,1758593263404,true
1254017,114262.2,9.0,2179898,2179898,1758593263404,true
1254018,114262.1,284.0,2179899,2179900,1758593263404,true
1254019,114262.0,25.0,2179901,2179901,1758593263404,true
1254020,114261.3,25.0,2179902,2179902,1758593263404,true
1254021,114260.1,1.0,2179903,2179903,1758593263404,true
1254022,114258.2,125.0,2179904,2179904,1758593263404,true
1254023,114295.1,140.0,2179905,2179907,1758593264067,false
1254024,114309.1,25.0,2179908,2179908,1758593264068,false
1254025,114315.6,353.0,2179909,2179915,1758593274637,true
1254026,114315.6,80.0,2179916,2179932,1758593278289,true
1254027,114314.4,26.0,2179933,2179935,1758593278319,true
1254028,114304.6,173.0,2179936,2179938,1758593285234,false
1254029,114327.1,301.0,2179939,2179943,1758593285957,true
1254030,114317.1,2.0,2179944,2179944,1758593285957,true
1254031,114315.8,25.0,2179945,2179945,1758593285957,true
1254032,114306.1,1.0,2179946,2179946,1758593285957,true
1254033,114304.5,25.0,2179947,2179947,1758593285957,true
1254034,114294.6,1.0,2179948,2179948,1758593285957,true
1254035,114289.8,9.0,2179949,2179949,1758593285957,true
1254036,114283.6,11.0,2179950,2179950,1758593285957,true
1254037,114283.5,25.0,2179951,2179951,1758593285957,true
1254038,114283.1,1.0,2179952,2179952,1758593285957,true
1254039,114278.3,9.0,2179953,2179953,1758593285957,true
1254040,114272.3,11.0,2179954,2179954,1758593285957,true
1254041,114272.2,11.0,2179955,2179955,1758593285957,true
1254042,114272.1,11.0,2179956,2179956,1758593285958,true
1254043,114272.0,25.0,2179957,2179957,1758593285958,true
1254044,114271.6,1.0,2179958,2179958,1758593285958,true
1254045,114263.8,15.0,2179959,2179959,1758593285958,true
1254046,114262.5,18.0,2179960,2179960,1758593285958,true
1254047,114262.4,31.0,2179961,2179961,1758593285958,true
1254048,114262.3,102.0,2179962,2179962,1758593285958,true
1254049,114261.3,635.0,2179963,2179963,1758593285958,true
1254050,114327.1,50.0,2179964,2179966,1758593285963,true
1254051,114303.2,191.0,2179967,2179969,1758593286874,false
1254052,114314.7,3.0,2179970,2179970,1758593286885,false
1254053,114314.6,101.0,2179971,2179993,1758593292615,true
1254054,114314.6,58.0,2179994,2180021,1758593292716,true
1254055,114314.6,14.0,2180022,2180025,1758593292971,true
1254056,114294.1,152.0,2180026,2180026,1758593296575,true
1254057,114283.4,1.0,2180027,2180027,1758593305207,false
1254058,114283.4,123.0,2180028,2180030,1758593323154,false
1254059,114303.7,147.0,2180031,2180032,1758593327036,false
1254060,114314.5,21.0,2180033,2180033,1758593327814,true
1254061,114314.5,97.0,2180034,2180042,1758593328463,true
1254062,114307.5,62.0,2180043,2180043,1758593367232,false
1254063,114327.4,42.0,2180044,2180046,1758593368366,true
1254064,114327.4,24.0,2180047,2180049,1758593368476,true
1254065,114322.0,83.0,2180050,2180052,1758593381359,false
1254066,114352.0,66.0,2180053,2180053,1758593391050,false
1254067,114373.7,4.0,2180054,2180055,1758593400290,false
1254068,114391.6,57.0,2180056,2180056,1758593406306,false
1254069,114406.8,102.0,2180057,2180057,1758593406311,false
1254070,114409.7,24.0,2180058,2180058,1758593406311,false
1254071,114417.1,102.0,2180059,2180059,1758593406311,false
1254072,114420.6,4.0,2180060,2180060,1758593406314,false
1254073,114421.2,24.0,2180061,2180062,1758593406314,false
1254074,114427.4,99.0,2180063,2180063,1758593406317,false
1254075,114444.2,1.0,2180064,2180064,1758593407218,false
1254076,114467.1,27.0,2180065,2180068,1758593427750,true
1254077,114467.2,79.0,2180069,2180070,1758593434615,false
1254078,114478.0,105.0,2180071,2180084,1758593440380,true
1254079,114469.5,41.0,2180085,2180091,1758593440761,true
1254080,114451.5,54.0,2180092,2180095,1758593450331,true
1254081,114450.8,23.0,2180096,2180100,1758593450532,true
1254082,114438.7,3.0,2180101,2180101,1758593452398,false
1254083,114467.2,18.0,2180102,2180102,1758593462280,false
1254084,114478.1,63.0,2180103,2180104,1758593518948,false
1254085,114497.4,79.0,2180105,2180109,1758593519642,true
1254086,114467.1,16.0,2180110,2180116,1758593541969,true
1254087,114449.8,14.0,2180117,2180118,1758593559717,true
1254088,114449.8,237.0,2180119,2180132,1758593571010,true
1254089,114402.6,9.0,2180133,2180134,1758593707212,false
1254090,114421.1,8.0,2180135,2180137,1758593711320,true
1254091,114357.9,10.0,2180138,2180139,1758593727774,false
1254092,114379.2,9.0,2180140,2180142,1758593738011,true
1254093,114363.7,17.0,2180143,2180143,1758593742559,true
1254094,114363.7,7.0,2180144,2180147,1758593742709,true
1254095,114351.3,173.0,2180148,2180151,1758593744495,true
1254096,114329.0,11.0,2180152,2180154,1758593834790,false
1254097,114351.9,2.0,2180155,2180155,1758593853634,true
1254098,114340.9,2.0,2180156,2180156,1758593853772,true
1254099,114338.5,18.0,2180157,2180158,1758593853772,true
1254100,114333.5,60.0,2180159,2180163,1758593866135,true
1254101,114317.7,13.0,2180164,2180167,1758593880594,true
1254102,114317.1,3.0,2180168,2180168,1758593880603,true
1254103,114298.2,3.0,2180169,2180169,1758593883567,false
1254104,114278.0,5.0,2180170,2180171,1758593965264,false
1254105,114308.3,57.0,2180172,2180173,1758593976229,true
1254106,114308.4,4.0,2180174,2180174,1758593982848,false
1254107,114341.6,4.0,2180175,2180175,1758594007656,false
1254108,114361.3,20.0,2180176,2180179,1758594011999,true
1254109,114348.6,218.0,2180180,2180185,1758594034645,true
1254110,114347.6,107.0,2180186,2180186,1758594034646,true
1254111,114347.5,200.0,2180187,2180187,1758594034646,true
1254112,114343.0,108.0,2180188,2180188,1758594034646,true
1254113,114340.6,1.0,2180189,2180189,1758594034646,true
1254114,114339.8,14.0,2180190,2180190,1758594034650,true
1254115,114338.5,2.0,2180191,2180191,1758594034650,true
1254116,114337.1,24.0,2180192,2180192,1758594034650,true
1254117,114317.6,1.0,2180193,2180193,1758594034657,true
1254118,114308.1,31.0,2180194,2180194,1758594034657,true
